"ID","ID_FORNECEDOR","DATALANCAMENTO","NUMERODOCUMENTO","DATADOCUMENTO","TOTALPARCELAS","VALORTOTAL","NUMEROPARCELA","VALORPARCELA","DATAVENCIMENTO","LIQUIDADO","DATAPAGAMENTO","VALORPAGO","DATA_INC","DATA_ALT"
2213,62,2021-01-30,"523039/1/3",2021-01-30,"03",2120.28,"03",706.76,2021-03-01,S,2021-03-01,706.76,2021-01-30,
2214,52,2021-02-02,"9595/3/1",2021-02-02,"03",2886.30,"01",962.10,2021-02-26,S,2021-02-22,962.10,2021-02-02,
2215,52,2021-02-02,"9595/2/2",2021-02-02,"03",2886.30,"02",962.10,2021-02-19,S,2021-02-15,962.10,2021-02-02,
2216,52,2021-02-02,"9595/1/3",2021-02-02,"03",2886.30,"03",962.10,2021-02-12,S,2021-02-08,962.10,2021-02-02,
2217,62,2021-02-17,"523345/3/1",2021-02-17,"03",1688.19,"01",444.10,2021-05-17,S,2021-05-17,444.10,2021-02-17,2021-02-17
2218,62,2021-02-17,"523345/2/2",2021-02-17,"03",1688.19,"02",444.09,2021-04-19,S,2021-04-19,444.09,2021-02-17,2021-02-17
2219,62,2021-02-17,"523345/1/3",2021-02-17,"03",1688.19,"03",800.00,2021-03-18,S,2021-03-17,800.00,2021-02-17,2021-02-17
2220,52,2021-02-19,"9760/4/1",2021-02-19,"04",3404.95,"01",851.26,2021-03-24,S,2021-03-22,851.26,2021-02-19,
2221,52,2021-02-19,"9760/3/2",2021-02-19,"04",3404.95,"02",851.23,2021-03-17,S,2021-03-17,851.23,2021-02-19,
2222,52,2021-02-19,"9760/2/3",2021-02-19,"04",3404.95,"03",851.23,2021-03-10,S,2021-03-08,851.23,2021-02-19,
2223,52,2021-02-19,"9760/1/4",2021-02-19,"04",3404.95,"04",851.23,2021-03-03,S,2021-03-01,851.23,2021-02-19,
2224,62,2021-03-05,"601372/2/1",2021-03-05,"02",643.83,"01",321.91,2021-05-03,S,2021-05-05,321.91,2021-03-05,
2225,62,2021-03-05,"601372/1/2",2021-03-05,"02",643.83,"02",321.91,2021-04-05,S,2021-04-05,321.91,2021-03-05,
2226,52,2021-03-11,"9905",2021-03-10,"01",603.25,"01",603.25,2021-03-23,S,2021-03-22,603.25,2021-03-11,
2227,52,2021-03-11,"43499/01",2021-03-10,"02",1286.40,"01",643.20,2021-03-30,S,2021-03-29,643.20,2021-03-11,
2228,52,2021-03-11,"43499/002",2021-03-10,"02",1286.40,"01",643.20,2021-04-06,S,2021-04-05,643.20,2021-03-11,
2229,52,2021-03-25,"9979/3/1",2021-03-25,"03",3232.73,"01",1077.59,2021-04-20,S,2021-04-19,1077.59,2021-03-25,2021-03-25
2230,52,2021-03-25,"9979/2/2",2021-03-25,"03",3232.73,"02",1077.57,2021-04-13,S,2021-04-12,1077.57,2021-03-25,2021-03-25
2231,52,2021-03-25,"9979/1/3",2021-03-25,"03",3232.73,"03",1077.57,2021-04-06,S,2021-04-05,1077.57,2021-03-25,2021-03-25
2232,52,2021-04-03,"10041/3/1",2021-04-03,"03",5409.80,"01",1803.26,2021-04-28,S,2021-04-26,1803.26,2021-04-03,
2233,52,2021-04-03,"10041/2/2",2021-04-03,"03",5409.80,"02",1803.26,2021-04-21,S,2021-04-19,1803.26,2021-04-03,
2234,52,2021-04-03,"10041/1/3",2021-04-03,"03",5409.80,"03",1803.26,2021-04-14,S,2021-04-12,1803.26,2021-04-03,
2235,62,2021-04-05,"524198/3/1",2021-04-05,"03",1497.09,"01",499.03,2021-06-29,S,2021-06-28,499.03,2021-04-05,
2236,62,2021-04-05,"524198/2/2",2021-04-05,"03",1497.09,"02",499.03,2021-05-31,S,2021-05-31,499.03,2021-04-05,
2237,62,2021-04-05,"524198/1/3",2021-04-05,"03",1497.09,"03",499.03,2021-04-30,S,2021-04-26,499.03,2021-04-05,
2238,52,2021-05-03,"10263/3/1",2021-05-03,"03",2749.02,"01",916.34,2021-05-28,S,2021-05-24,916.34,2021-05-03,
2239,52,2021-05-03,"10263/2/2",2021-05-03,"03",2749.02,"02",916.34,2021-05-21,S,2021-05-21,916.34,2021-05-03,
2240,52,2021-05-03,"10263/1/3",2021-05-03,"03",2749.02,"03",916.34,2021-05-14,S,2021-05-10,916.34,2021-05-03,
2241,62,2021-05-12,"17889/3/1",2021-05-12,"03",1133.23,"01",377.74,2021-08-05,S,2021-08-02,377.74,2021-05-12,
2242,62,2021-05-12,"17889/2/2",2021-05-12,"03",1133.23,"02",377.74,2021-07-06,S,2021-07-05,377.74,2021-05-12,
2243,62,2021-05-12,"17889/1/3",2021-05-12,"03",1133.23,"03",377.75,2021-06-07,S,2021-06-08,377.75,2021-05-12,
2244,62,2021-05-28,"658426/3/1",2021-05-28,"03",1813.81,"01",604.60,2021-08-25,S,2021-08-23,604.60,2021-05-28,
2245,62,2021-05-28,"658426/2/2",2021-05-28,"03",1813.81,"02",604.60,2021-07-26,S,2021-07-26,604.60,2021-05-28,
2246,62,2021-05-28,"658426/1/3",2021-05-28,"03",1813.81,"03",604.61,2021-06-28,S,2021-06-28,604.61,2021-05-28,
2247,52,2021-06-14,"10491/3/1",2021-06-14,"03",3703.28,"01",1234.44,2021-06-24,S,2021-06-24,1234.44,2021-06-14,2021-06-14
2248,52,2021-06-14,"10491/2/2",2021-06-14,"03",3703.28,"02",1234.42,2021-06-17,S,2021-06-20,1234.42,2021-06-14,2021-06-14
2249,52,2021-06-14,"10491/1/3",2021-06-14,"03",3703.28,"03",1234.42,2021-06-10,S,2021-06-14,1234.42,2021-06-14,2021-06-14
2250,61,2021-06-14,"368485/3/1",2021-06-14,"03",2196.00,"01",732.00,2021-07-22,S,2021-07-19,732.00,2021-06-14,
2251,61,2021-06-14,"368485/2/2",2021-06-14,"03",2196.00,"02",732.00,2021-07-15,S,2021-07-12,732.00,2021-06-14,
2252,61,2021-06-14,"368485/1/3",2021-06-14,"03",2196.00,"03",732.00,2021-07-08,S,2021-07-08,732.00,2021-06-14,
2253,62,2021-06-20,"675746/3/1",2021-06-20,"03",1486.83,"01",424.46,2021-09-14,S,2021-09-13,424.46,2021-06-20,
2254,62,2021-06-20,"675746/2/2",2021-06-20,"03",1486.83,"02",424.46,2021-08-16,S,2021-08-16,424.46,2021-06-20,
2255,52,2021-06-20,"675746/1/3",2021-06-20,"03",1486.83,"03",424.47,2021-07-16,S,2021-07-16,424.47,2021-06-20,
2259,52,2021-06-20,"46412/3/1",2021-06-20,"03",1805.25,"01",601.75,2021-07-15,S,2021-07-12,601.75,2021-06-20,
2256,52,2021-06-20,"10620/3/1",2021-06-20,"03",3002.00,"01",1000.68,2021-07-14,S,2021-07-12,1000.68,2021-06-20,
2257,52,2021-06-20,"10620/2/2",2021-06-20,"03",3002.00,"02",1000.66,2021-07-07,S,2021-07-05,1000.66,2021-06-20,
2258,52,2021-06-20,"10620/1/3",2021-06-20,"03",3002.00,"03",1000.66,2021-06-30,S,2021-06-28,1000.66,2021-06-20,
2260,52,2021-06-20,"46412/2/2",2021-06-20,"03",1805.25,"02",601.75,2021-07-08,S,2021-07-05,601.75,2021-06-20,
2261,52,2021-06-20,"46412/1/3",2021-06-20,"03",1805.25,"03",601.75,2021-07-01,S,2021-06-28,601.75,2021-06-20,
2262,52,2021-06-24,"46840",2021-06-21,"01",448.75,"01",448.75,2021-07-05,S,2021-07-05,448.75,2021-06-24,
2263,52,2021-07-01,"10704/3/1",2021-07-01,"03",1308.80,"01",436.28,2021-07-27,S,2021-07-26,436.28,2021-07-01,
2264,52,2021-07-01,"10704/2/2",2021-07-01,"03",1308.80,"02",436.26,2021-07-20,S,2021-07-19,436.26,2021-07-01,
2265,52,2021-07-01,"10704/1/3",2021-07-01,"03",1308.80,"03",436.26,2021-07-13,S,2021-07-12,436.26,2021-07-01,
2266,62,2021-07-02,"68376/2/1",2021-07-02,"02",535.03,"01",267.52,2021-08-20,S,2021-08-16,267.52,2021-07-02,
2267,62,2021-07-02,"68376/1/2",2021-07-02,"02",535.03,"02",267.51,2021-08-02,S,2021-08-02,267.51,2021-07-02,
2268,62,2021-07-22,"692671/3/1",2021-07-22,"03",1023.08,"01",341.02,2021-10-18,S,2021-10-18,341.02,2021-07-22,
2269,62,2021-07-22,"692671/2/2",2021-07-22,"03",1023.08,"02",341.02,2021-09-20,S,2021-09-20,341.02,2021-07-22,
2270,62,2021-07-22,"692671/1/3",2021-07-22,"03",1023.08,"03",341.02,2021-08-19,S,2021-08-16,341.02,2021-07-22,
2271,52,2021-07-31,"47987/3/1",2021-07-31,"03",1790.91,"01",596.97,2021-08-24,S,2021-08-23,596.97,2021-07-31,
2272,52,2021-07-31,"47987/2/2",2021-07-31,"03",1790.91,"02",596.97,2021-08-17,S,2021-08-16,596.97,2021-07-31,
2273,52,2021-07-31,"47987/1/3",2021-07-31,"03",1790.91,"03",596.97,2021-08-10,S,2021-08-09,596.97,2021-07-31,
2274,62,2021-08-12,"704607/3/1",2021-08-12,"03",1455.66,"01",485.22,2021-11-09,S,2021-11-08,485.22,2021-08-12,
2275,62,2021-08-12,"704607/2/2",2021-08-12,"03",1455.66,"02",485.22,2021-10-12,S,2021-10-13,485.22,2021-08-12,
2276,62,2021-08-12,"704607/1/3",2021-08-12,"03",1455.66,"03",485.22,2021-09-10,S,2021-09-06,485.22,2021-08-12,
2277,51,2021-08-28,"23189/1",2021-08-24,"01",214.58,"01",214.58,2021-09-21,S,2021-09-20,214.58,2021-08-28,
2278,51,2021-08-28,"23194/1",2021-08-25,"01",125.40,"01",125.40,2021-09-22,S,2021-09-20,125.40,2021-08-28,
2279,51,2021-08-28,"225689/1",2021-08-25,"01",108.28,"01",108.28,2021-09-01,S,2021-08-30,108.28,2021-08-28,
2280,51,2021-08-28,"225700/1",2021-08-25,"02",1421.00,"01",710.50,2021-09-24,S,2021-09-20,710.50,2021-08-28,
2281,51,2021-08-28,"225700/2",2021-08-25,"02",1421.00,"02",710.50,2021-10-25,S,2021-10-25,710.50,2021-08-28,
2282,62,2021-09-03,"717719/2",2021-08-31,"02",853.16,"01",426.58,2021-09-30,S,2021-09-27,426.58,2021-09-03,
2283,62,2021-09-03,"717719/3",2021-08-31,"02",853.16,"02",426.58,2021-11-01,S,2021-11-01,426.58,2021-09-03,
2284,52,2021-09-15,"11154/3/1",2021-09-15,"03",2085.00,"01",695.00,2021-09-28,S,2021-09-27,695.00,2021-09-15,
2285,52,2021-09-15,"11154/2/2",2021-09-15,"03",2085.00,"02",695.00,2021-09-21,S,2021-09-20,695.00,2021-09-15,
2286,52,2021-09-15,"11154/1/3",2021-09-15,"03",2085.00,"03",695.00,2021-09-14,S,2021-09-15,695.00,2021-09-15,
2287,52,2021-09-15,"49418/3/1",2021-09-15,"03",1484.01,"01",494.67,2021-10-12,S,2021-10-11,494.67,2021-09-15,
2288,52,2021-09-15,"49418/2/2",2021-09-15,"03",1484.01,"02",494.67,2021-10-05,S,2021-10-04,494.67,2021-09-15,
2289,52,2021-09-15,"49418/1/3",2021-09-15,"03",1484.01,"03",494.67,2021-09-28,S,2021-09-27,494.67,2021-09-15,
2290,52,2021-09-27,"11356/3/1",2021-09-27,"03",1344.40,"01",448.13,2021-10-22,S,2021-10-18,448.13,2021-09-27,
2291,52,2021-09-27,"11356/2/2",2021-09-27,"03",1344.40,"02",448.13,2021-10-15,S,2021-10-11,448.13,2021-09-27,
2292,52,2021-09-27,"11356/1/3",2021-09-27,"03",1344.40,"03",448.13,2021-10-08,S,2021-10-04,448.13,2021-09-27,
2293,62,2021-09-28,"732901/3/1",2021-09-28,"03",1583.90,"01",527.96,2021-12-28,S,2021-12-27,527.96,2021-09-28,
2294,62,2021-09-28,"732901/2/2",2021-09-28,"03",1583.90,"02",527.96,2021-11-29,S,2021-12-01,527.96,2021-09-28,
2295,62,2021-09-28,"732901/1/3",2021-09-28,"03",1583.90,"03",527.96,2021-10-28,S,2021-10-25,527.96,2021-09-28,
2296,62,2021-10-18,"74187/3/1",2021-10-18,"03",993.00,"01",331.00,2022-01-13,S,2022-01-10,331.00,2021-10-18,
2297,62,2021-10-18,"74187/2/2",2021-10-18,"03",993.00,"02",331.00,2021-12-14,S,2021-12-13,331.00,2021-10-18,
2298,62,2021-10-18,"74187/1/3",2021-10-18,"03",993.00,"03",331.00,2021-11-15,S,2021-11-16,331.00,2021-10-18,
2299,52,2021-10-29,"50797/3/1",2021-10-29,"03",1509.30,"01",503.10,2021-11-22,S,2021-11-29,503.10,2021-10-29,
2300,52,2021-10-29,"50797/2/2",2021-10-29,"03",1509.30,"02",503.10,2021-11-15,S,2021-11-16,503.10,2021-10-29,
2301,52,2021-10-29,"50797/1/3",2021-10-29,"03",1509.30,"03",503.10,2021-11-08,S,2021-11-08,503.10,2021-10-29,
2302,52,2021-11-22,"11714/3/1",2021-11-22,"03",988.08,"01",329.36,2021-12-17,S,2021-12-13,329.36,2021-11-22,
2303,52,2021-11-22,"11714/2/2",2021-11-22,"03",988.08,"02",329.36,2021-12-10,S,2021-12-06,329.36,2021-11-22,
2304,52,2021-11-22,"11714/1/3",2021-11-22,"03",988.08,"03",329.36,2021-12-03,S,2021-11-29,329.36,2021-11-22,
2305,62,2021-11-23,"527435/3/1",2021-11-23,"03",1268.12,"01",422.72,2022-02-22,S,2022-02-21,422.72,2021-11-23,
2306,62,2021-11-23,"527435/2/2",2021-11-23,"03",1268.12,"02",422.72,2022-01-24,S,2022-01-24,422.72,2021-11-23,
2307,62,2021-11-23,"527435/1/3",2021-11-23,"03",1268.12,"03",422.68,2021-12-23,S,2021-12-17,422.68,2021-11-23,
2308,52,2021-12-07,"51962/3/1",2021-12-07,"03",975.63,"01",325.21,2021-12-31,S,2021-12-27,325.21,2021-12-07,
2309,52,2021-12-07,"51962/2/2",2021-12-07,"03",975.63,"02",325.21,2021-12-24,S,2021-12-17,325.21,2021-12-07,
2310,52,2021-12-07,"51962/1/3",2021-12-07,"03",975.63,"03",325.21,2021-12-17,S,2021-12-13,325.21,2021-12-07,
2311,62,2021-12-08,"769877/2/1",2021-12-08,"02",565.39,"01",282.70,2022-02-04,S,2022-02-01,282.70,2021-12-08,
2312,62,2021-12-08,"769877/1/2",2021-12-08,"02",565.39,"02",282.69,2022-01-06,S,2022-01-08,282.69,2021-12-08,
2313,62,2021-12-16,"775371/2",2021-12-15,"01",407.65,"01",407.65,2022-01-17,S,2022-01-21,407.65,2021-12-16,
2314,62,2022-01-11,"785928/3/1",2022-01-11,"03",1532.08,"01",510.69,2022-04-14,S,2022-04-11,510.69,2022-01-11,
2315,62,2022-01-11,"785928/2/2",2022-01-11,"03",1532.08,"02",510.69,2022-03-14,S,2022-03-14,510.69,2022-01-11,
2316,62,2022-01-11,"785928/1/3",2022-01-11,"03",1532.08,"03",510.70,2022-02-14,S,2022-02-14,510.70,2022-01-11,
2317,52,2022-01-18,"52899/3/1",2022-01-18,"03",3509.10,"01",1169.70,2022-02-10,S,2022-02-07,1169.70,2022-01-18,
2318,52,2022-01-18,"52899/2/2",2022-01-18,"03",3509.10,"02",1169.70,2022-02-03,S,2022-02-01,1169.70,2022-01-18,
2319,52,2022-01-18,"52899/1/3",2022-01-18,"03",3509.10,"03",1169.70,2022-01-27,S,2022-01-24,1169.70,2022-01-18,
2320,52,2022-01-19,"11963/3/1",2022-01-19,"03",6448.75,"01",2149.59,2022-02-15,S,2022-02-14,2149.59,2022-01-19,
2321,52,2022-01-19,"11963/2/2",2022-01-19,"03",6448.75,"02",2149.58,2022-02-08,S,2022-02-07,2149.58,2022-01-19,
2322,52,2022-01-19,"11963/1/3",2022-01-19,"03",6448.75,"03",2149.58,2022-02-01,S,2022-02-01,2149.58,2022-01-19,
2326,62,2022-02-12,"806582/2/1",2022-02-12,"02",733.20,"01",366.60,2022-04-12,S,2022-04-11,366.60,2022-02-12,
2327,62,2022-02-12,"806582/1/2",2022-02-12,"02",733.20,"02",366.60,2022-03-15,S,2022-03-14,366.60,2022-02-12,
2328,52,2022-02-14,"53830/3/1",2022-02-14,"03",1258.98,"01",419.66,2022-03-11,S,2022-03-07,419.66,2022-02-14,
2323,62,2022-02-01,"795443/3/1",2022-02-01,"03",1045.30,"01",348.43,2022-04-27,S,2022-04-25,348.43,2022-02-01,
2324,62,2022-02-01,"795443/2/2",2022-02-01,"03",1045.30,"02",348.43,2022-03-29,S,2022-03-28,348.43,2022-02-01,
2325,62,2022-02-01,"795443/1/3",2022-02-01,"03",1045.30,"03",348.44,2022-02-28,S,2022-02-28,348.44,2022-02-01,
2329,52,2022-02-14,"53830/2/2",2022-02-14,"03",1258.98,"02",419.66,2022-03-04,S,2022-03-04,419.66,2022-02-14,
2330,52,2022-02-14,"53830/1/3",2022-02-14,"03",1258.98,"03",419.66,2022-02-25,S,2022-02-21,419.66,2022-02-14,
2331,63,2022-02-22,"184708/D/A",2022-02-22,"04",1885.00,"01",471.25,2022-05-03,S,2022-05-02,471.25,2022-02-22,
2332,63,2022-02-22,"184708/C/B",2022-02-22,"04",1885.00,"02",471.25,2022-04-18,S,2022-04-18,471.25,2022-02-22,
2333,63,2022-02-22,"184708/B/C",2022-02-22,"04",1885.00,"03",471.25,2022-04-04,S,2022-04-04,471.25,2022-02-22,
2334,63,2022-02-22,"184708/A/D",2022-02-22,"04",1885.00,"04",471.25,2022-03-21,S,2022-03-22,471.25,2022-02-22,
2335,52,2022-02-23,"54075/3/1",2022-02-23,"03",793.89,"01",264.63,2022-03-21,S,2022-03-22,264.63,2022-02-23,
2336,52,2022-02-23,"54075/2/2",2022-02-23,"03",793.89,"02",264.63,2022-03-14,S,2022-03-14,264.63,2022-02-23,
2337,52,2022-02-23,"54075/1/3",2022-02-23,"03",793.89,"03",264.63,2022-03-07,S,2022-03-07,264.63,2022-02-23,
2338,52,2022-03-20,"54738/3/1",2022-03-20,"03",1875.93,"01",625.31,2022-04-13,S,2022-04-11,625.31,2022-03-20,
2339,52,2022-03-20,"54738/2/2",2022-03-20,"03",1875.93,"02",625.31,2022-04-06,S,2022-04-04,625.31,2022-03-20,
2340,52,2022-03-20,"54738/1/3",2022-03-20,"03",1875.93,"03",625.31,2022-03-30,S,2022-03-28,625.31,2022-03-20,
2341,63,2022-04-09,"188951/6/1",2022-04-09,"06",1910.28,"01",318.38,2022-07-05,S,2022-07-04,318.38,2022-04-09,2022-06-06
2342,63,2022-04-09,"188951/5/2",2022-04-09,"06",1910.28,"02",318.38,2022-06-20,S,2022-06-20,318.38,2022-04-09,2022-06-06
2343,63,2022-04-09,"188951/4/3",2022-04-09,"06",1910.28,"03",318.38,2022-06-06,S,2022-06-06,318.38,2022-04-09,2022-06-06
2344,63,2022-04-09,"188951/3/4",2022-04-09,"06",1910.28,"04",318.38,2022-05-19,S,2022-05-23,318.38,2022-04-09,
2345,63,2022-04-09,"188951/2/5",2022-04-09,"06",1910.28,"05",318.38,2022-05-04,S,2022-05-02,318.38,2022-04-09,
2346,63,2022-04-09,"188951/1/6",2022-04-09,"06",1910.28,"06",318.38,2022-04-19,S,2022-04-18,318.38,2022-04-09,
2347,52,2022-04-12,"55491/C/A",2022-04-12,"03",1482.75,"01",494.25,2022-05-09,S,2022-05-10,494.25,2022-04-12,
2348,52,2022-04-12,"55491/B/B",2022-04-12,"03",1482.75,"02",494.25,2022-05-02,S,2022-05-02,494.25,2022-04-12,
2349,52,2022-04-12,"55491/A/C",2022-04-12,"03",1482.75,"03",494.25,2022-04-25,S,2022-04-25,494.25,2022-04-12,
2350,62,2022-04-22,"529229/B/1",2022-04-22,"02",522.00,"01",261.00,2022-06-06,S,2022-06-08,261.00,2022-04-22,
2351,62,2022-04-22,"529229/A/2",2022-04-22,"02",522.00,"02",261.00,2022-05-20,S,2022-05-16,261.00,2022-04-22,
2352,63,2022-04-26,"190184/4/1",2022-04-26,"04",1824.71,"01",456.17,2022-07-06,S,2022-07-04,456.17,2022-04-26,
2353,63,2022-04-26,"190184/3/2",2022-04-26,"04",1824.71,"02",456.17,2022-06-21,S,2022-06-20,456.17,2022-04-26,
2354,63,2022-04-26,"190184/2/3",2022-04-26,"04",1824.71,"03",456.17,2022-06-06,S,2022-06-06,456.17,2022-04-26,
2355,63,2022-04-26,"190184/1/4",2022-04-26,"04",1824.71,"04",456.17,2022-05-23,S,2022-05-23,456.17,2022-04-26,
2356,62,2022-05-04,"529358/B/A",2022-05-04,"02",931.52,"01",398.94,2022-07-04,S,2022-07-04,398.94,2022-05-04,
2357,62,2022-05-04,"529358/A/B",2022-05-04,"02",931.52,"02",398.94,2022-06-02,S,2022-05-30,398.94,2022-05-04,
2358,52,2022-05-05,"56096/C/A",2022-05-05,"03",1200.93,"01",400.31,2022-05-31,S,2022-05-30,400.31,2022-05-05,
2359,52,2022-05-05,"56096/B/B",2022-05-05,"03",1200.93,"02",400.31,2022-05-24,S,2022-05-23,400.31,2022-05-05,
2360,52,2022-05-05,"56096/A/C",2022-05-05,"03",1200.93,"03",400.31,2022-05-17,S,2022-05-16,400.31,2022-05-05,
2361,61,2022-05-09,"410372/E/A",2022-05-09,"05",2836.29,"01",567.25,2022-06-16,S,2022-06-13,567.25,2022-05-09,
2362,61,2022-05-09,"410372/D/B",2022-05-09,"05",2836.29,"02",567.25,2022-06-09,S,2022-06-06,567.25,2022-05-09,
2363,61,2022-05-09,"410372/C/C",2022-05-09,"05",2836.29,"03",567.25,2022-06-02,S,2022-05-30,567.25,2022-05-09,
2364,61,2022-05-09,"410372/B/D",2022-05-09,"05",2836.29,"04",567.25,2022-05-26,S,2022-05-23,567.25,2022-05-09,
2365,61,2022-05-09,"410372/A/E",2022-05-09,"05",2836.29,"05",567.25,2022-05-19,S,2022-05-16,567.25,2022-05-09,
2366,63,2022-05-31,"192951/3/1",2022-05-31,"03",1079.08,"01",359.70,2022-07-22,S,2022-07-18,359.70,2022-05-31,
2367,63,2022-05-31,"192951/2/2",2022-05-31,"03",1079.08,"02",359.69,2022-07-07,S,2022-07-04,359.69,2022-05-31,
2368,63,2022-05-31,"192951/1/3",2022-05-31,"03",1079.08,"03",359.69,2022-06-22,S,2022-06-20,359.69,2022-05-31,
2369,63,2022-06-22,"195511/C/A",2022-06-22,"03",1181.80,"01",393.94,2022-08-19,S,2022-08-15,393.94,2022-06-22,
2370,63,2022-06-22,"195511/B/B",2022-06-22,"03",1181.80,"02",393.93,2022-08-04,S,2022-08-01,393.93,2022-06-22,
2371,63,2022-06-22,"195511/A/C",2022-06-22,"03",1181.80,"03",393.93,2022-07-20,S,2022-07-18,393.93,2022-06-22,
2372,52,2022-06-30,"57894/C/A",2022-06-30,"03",2874.81,"01",958.27,2022-07-22,S,2022-07-22,958.27,2022-06-30,
2373,52,2022-06-30,"57894/B/B",2022-06-30,"03",2874.81,"02",958.27,2022-07-15,S,2022-07-11,958.27,2022-06-30,
2374,52,2022-06-30,"57894/A/C",2022-06-30,"03",2874.81,"03",958.27,2022-07-08,S,2022-07-08,958.27,2022-06-30,
2375,63,2022-07-07,"196594/C/A",2022-07-07,"03",1195.80,"01",398.60,2022-09-05,S,2022-09-05,398.60,2022-07-07,
2376,63,2022-07-07,"196594/B/B",2022-07-07,"03",1195.80,"02",398.60,2022-08-19,S,2022-08-15,398.60,2022-07-07,
2377,63,2022-07-07,"196594/A/C",2022-07-07,"03",1195.80,"03",398.60,2022-08-04,S,2022-08-01,398.60,2022-07-07,
2378,52,2022-07-08,"58276",2022-07-08,"01",467.75,"01",467.75,2022-07-21,S,2022-07-22,467.75,2022-07-08,
2379,52,2022-07-14,"58480",2022-07-14,"01",1464.00,"01",1464.00,2022-08-11,S,2022-08-08,1464.00,2022-07-14,
2380,52,2022-07-14,"12995-01",2022-07-14,"02",3185.45,"01",1592.72,2022-07-28,S,2022-07-25,1592.72,2022-07-14,
2381,52,2022-07-14,"12995-02",2022-07-14,"02",3185.45,"02",1592.73,2022-08-04,S,2022-08-01,1592.73,2022-07-14,
2382,52,2022-07-14,"12989/C/A",2022-07-14,"03",1577.20,"01",525.74,2022-08-09,S,2022-08-08,525.74,2022-07-14,
2383,52,2022-07-14,"12989/B/B",2022-07-14,"03",1577.20,"02",525.73,2022-08-02,S,2022-08-01,525.73,2022-07-14,
2384,52,2022-07-14,"12989/A/C",2022-07-14,"03",1577.20,"03",525.73,2022-07-26,S,2022-07-25,525.73,2022-07-14,
2385,63,2022-07-29,"198505/C/A",2022-07-29,"03",1310.52,"01",436.84,2022-09-09,S,2022-09-05,436.84,2022-07-29,
2386,63,2022-07-29,"198505/B/B",2022-07-29,"03",1310.52,"02",436.84,2022-08-25,S,2022-08-22,436.84,2022-07-29,
2387,63,2022-07-29,"198505/A/C",2022-07-29,"03",1310.52,"03",436.84,2022-08-10,S,2022-08-08,436.84,2022-07-29,
2388,52,2022-08-25,"59735/C/A",2022-08-25,"03",1333.95,"01",444.65,2022-09-19,S,2022-09-19,444.65,2022-08-25,
2389,52,2022-08-25,"59735/B/B",2022-08-25,"03",1333.95,"02",444.65,2022-09-12,S,2022-09-12,444.65,2022-08-25,
2390,52,2022-08-25,"59735/A/C",2022-08-25,"03",1333.95,"03",444.65,2022-09-05,S,2022-09-05,444.65,2022-08-25,
2391,63,2022-08-27,"201227/D/A",2022-08-27,"04",2276.87,"01",569.21,2022-11-08,S,2022-11-07,569.21,2022-08-27,
2392,63,2022-08-27,"201227/C/B",2022-08-27,"04",2276.87,"02",569.21,2022-10-24,S,2022-10-24,569.21,2022-08-27,
2393,63,2022-08-27,"201227/B/C",2022-08-27,"04",2276.87,"03",569.21,2022-10-10,S,2022-10-10,569.21,2022-08-27,
2394,63,2022-08-27,"201227/A/D",2022-08-27,"04",2276.87,"04",569.21,2022-09-26,S,2022-09-26,569.21,2022-08-27,
2395,52,2022-08-31,"59971/C/A",2022-08-31,"03",760.50,"01",253.50,2022-09-27,S,2022-09-26,253.50,2022-08-31,
2396,52,2022-08-31,"59971/B/B",2022-08-31,"03",760.50,"02",253.50,2022-09-20,S,2022-09-19,253.50,2022-08-31,
2397,52,2022-08-31,"59971/A/C",2022-08-31,"03",760.50,"03",253.50,2022-09-13,S,2022-09-12,253.50,2022-08-31,
2398,63,2022-10-05,"205148/D/A",2022-10-05,"04",1674.06,"01",418.50,2022-12-17,S,2022-12-16,418.50,2022-10-05,
2399,63,2022-10-05,"205148/C/B",2022-10-05,"04",1674.06,"02",418.52,2022-12-02,S,2022-11-28,418.52,2022-10-05,
2400,63,2022-10-05,"205148/B/C",2022-10-05,"04",1674.06,"03",418.52,2022-11-17,S,2022-11-17,418.52,2022-10-05,
2401,63,2022-10-05,"205148/A/D",2022-10-05,"04",1674.06,"04",418.52,2022-11-02,S,2022-10-31,418.52,2022-10-05,
2402,61,2022-10-10,"423814/C/A",2022-10-10,"03",3705.32,"01",1235.10,2023-01-03,S,2023-01-02,1235.10,2022-10-10,
2403,61,2022-10-10,"423814/B/B",2022-10-10,"03",3705.32,"02",1235.10,2022-12-04,S,2022-12-05,1235.10,2022-10-10,
2404,61,2022-10-10,"423814/A/C",2022-10-10,"03",3705.32,"03",1235.10,2022-11-04,S,2022-10-31,1235.10,2022-10-10,
2405,51,2022-11-04,"240530/1",2022-10-31,"01",349.66,"01",349.66,2022-11-28,S,2022-11-28,349.66,2022-11-04,
2406,63,2022-11-08,"208033/E/A",2022-11-08,"05",2105.91,"01",421.18,2023-02-02,S,2023-01-30,421.18,2022-11-08,
2407,63,2022-11-08,"208033/D/B",2022-11-08,"05",2105.91,"02",421.18,2023-01-18,S,2023-01-18,421.18,2022-11-08,
2408,63,2022-11-08,"208033/C/C",2022-11-08,"05",2105.91,"03",421.18,2023-01-03,S,2023-01-02,421.18,2022-11-08,
2409,63,2022-11-08,"208033/B/D",2022-11-08,"05",2105.91,"04",421.18,2022-12-19,S,2022-12-16,421.18,2022-11-08,
